ticket_price,travel_time,day_type,is_holiday,dep_hour,mode_enc,route_enc,pay_enc,class_enc,demand,mode,route_type,payment,travel_class
8648,290,0,0,19,0,0,2,2,137,Bus,Fastest,Card,First Class
2596,251,1,0,6,0,1,0,0,255,Bus,Easiest,Cash,Economy
2173,304,1,1,6,0,1,2,2,280,Bus,Easiest,Card,First Class
4922,508,1,1,16,1,0,1,0,294,Train,Fastest,UPI,Economy
4705,432,0,1,5,0,1,1,1,233,Bus,Easiest,UPI,Business
7042,640,1,1,19,0,1,1,0,263,Bus,Easiest,UPI,Economy
1152,490,0,0,16,1,1,1,2,170,Train,Easiest,UPI,First Class
8791,390,1,0,3,0,1,1,0,88,Bus,Easiest,UPI,Economy
6189,410,0,1,3,0,1,2,0,158,Bus,Easiest,Card,Economy
5488,248,1,1,7,2,0,1,1,294,Airline,Fastest,UPI,Business
1786,604,1,0,18,2,1,2,1,247,Airline,Easiest,Card,Business
5306,357,0,0,1,1,1,0,1,80,Train,Easiest,Cash,Business
2903,645,1,1,7,2,0,1,0,342,Airline,Fastest,UPI,Economy
176,502,1,0,12,0,0,1,2,237,Bus,Fastest,UPI,First Class
6900,338,1,1,11,1,0,2,1,243,Train,Fastest,Card,Business
8190,657,0,1,9,2,1,1,2,182,Airline,Easiest,UPI,First Class
6226,662,0,0,7,0,0,0,0,164,Bus,Fastest,Cash,Economy
5389,476,0,0,2,0,1,2,0,121,Bus,Easiest,Card,Economy
4354,74,0,0,9,0,1,1,2,190,Bus,Easiest,UPI,First Class
6318,306,0,0,18,1,0,0,1,220,Train,Fastest,Cash,Business
6871,682,1,0,16,2,0,2,1,101,Airline,Fastest,Card,Business
8129,317,1,1,7,0,1,1,2,260,Bus,Easiest,UPI,First Class
4071,692,0,0,2,1,0,0,0,120,Train,Fastest,Cash,Economy
3641,509,1,0,15,0,1,0,2,152,Bus,Easiest,Cash,First Class
5234,349,1,0,16,0,0,0,1,145,Bus,Fastest,Cash,Business
6417,493,0,1,6,0,1,1,0,179,Bus,Easiest,UPI,Economy
1772,180,1,0,23,0,0,0,1,190,Bus,Fastest,Cash,Business
3164,303,0,1,21,2,1,1,1,254,Airline,Easiest,UPI,Business
5906,471,0,0,12,2,1,2,1,125,Airline,Easiest,Card,Business
970,481,1,1,3,0,1,2,1,238,Bus,Easiest,Card,Business
2994,638,1,1,16,1,0,2,0,305,Train,Fastest,Card,Economy
4178,143,0,0,1,0,1,0,0,115,Bus,Easiest,Cash,Economy
6728,431,1,0,7,2,1,1,0,224,Airline,Easiest,UPI,Economy
2902,238,1,1,22,2,1,2,0,326,Airline,Easiest,Card,Economy
7911,342,0,0,10,2,0,0,0,132,Airline,Fastest,Cash,Economy
5542,496,0,0,21,1,1,1,0,164,Train,Easiest,UPI,Economy
1361,204,0,1,15,2,0,1,0,317,Airline,Fastest,UPI,Economy
7842,142,0,0,18,2,1,0,2,124,Airline,Easiest,Cash,First Class
1638,132,1,1,14,1,1,2,1,325,Train,Easiest,Card,Business
8070,289,1,1,0,1,1,2,1,196,Train,Easiest,Card,Business
8035,145,1,0,4,1,0,2,0,128,Train,Fastest,Card,Economy
5952,539,0,0,18,2,1,1,0,197,Airline,Easiest,UPI,Economy
6289,684,0,1,20,2,1,2,0,234,Airline,Easiest,Card,Economy
4446,387,1,1,18,1,1,1,0,380,Train,Easiest,UPI,Economy
5724,657,0,1,14,2,1,1,0,201,Airline,Easiest,UPI,Economy
236,540,0,1,21,0,1,2,2,224,Bus,Easiest,Card,First Class
4822,96,1,0,14,0,0,1,2,175,Bus,Fastest,UPI,First Class
2122,84,1,1,0,1,1,2,0,309,Train,Easiest,Card,Economy
4741,544,0,0,22,1,0,2,0,171,Train,Fastest,Card,Economy
7178,629,0,1,7,0,1,1,0,238,Bus,Easiest,UPI,Economy
7023,438,0,1,9,2,1,0,2,175,Airline,Easiest,Cash,First Class
7240,360,0,0,8,0,1,2,0,175,Bus,Easiest,Card,Economy
9384,673,1,0,12,1,0,0,2,90,Train,Fastest,Cash,First Class
7340,350,1,1,11,1,1,1,1,192,Train,Easiest,UPI,Business
532,461,0,0,19,1,0,2,2,266,Train,Fastest,Card,First Class
6213,160,1,0,12,0,1,2,0,165,Bus,Easiest,Card,Economy
8587,501,0,0,1,1,0,1,2,36,Train,Fastest,UPI,First Class
1695,327,1,1,1,0,0,2,0,247,Bus,Fastest,Card,Economy
8215,169,0,0,9,2,1,2,0,183,Airline,Easiest,Card,Economy
8045,668,0,0,2,0,0,2,0,27,Bus,Fastest,Card,Economy
1797,515,0,1,12,0,0,1,1,238,Bus,Fastest,UPI,Business
8025,218,0,1,19,2,1,2,2,228,Airline,Easiest,Card,First Class
454,219,0,0,5,2,0,1,1,227,Airline,Fastest,UPI,Business
4851,326,0,1,11,2,1,1,1,208,Airline,Easiest,UPI,Business
6930,465,0,0,9,1,0,2,1,166,Train,Fastest,Card,Business
280,624,1,0,20,2,1,0,1,293,Airline,Easiest,Cash,Business
7609,313,0,0,11,2,0,1,2,89,Airline,Fastest,UPI,First Class
8702,429,0,0,20,0,1,2,2,100,Bus,Easiest,Card,First Class
2394,315,1,1,2,2,1,1,1,229,Airline,Easiest,UPI,Business
3055,619,1,0,22,1,1,2,2,178,Train,Easiest,Card,First Class
583,192,0,0,21,0,1,2,1,199,Bus,Easiest,Card,Business
5402,267,0,0,5,2,1,1,0,177,Airline,Easiest,UPI,Economy
713,104,1,1,19,2,0,0,1,396,Airline,Fastest,Cash,Business
1863,490,1,0,20,2,0,0,1,243,Airline,Fastest,Cash,Business
3794,236,0,1,16,0,0,2,0,261,Bus,Fastest,Card,Economy
1676,238,0,0,0,1,1,2,2,149,Train,Easiest,Card,First Class
8753,538,0,0,18,1,1,1,2,119,Train,Easiest,UPI,First Class
9253,171,0,1,13,2,1,0,2,164,Airline,Easiest,Cash,First Class
4986,133,0,1,7,0,1,0,0,309,Bus,Easiest,Cash,Economy
4849,287,1,1,2,0,1,0,2,142,Bus,Easiest,Cash,First Class
8292,349,1,0,17,2,0,2,1,183,Airline,Fastest,Card,Business
4409,698,0,0,10,1,1,0,1,125,Train,Easiest,Cash,Business
3446,590,1,0,7,1,0,2,2,230,Train,Fastest,Card,First Class
679,384,0,1,19,2,0,2,1,346,Airline,Fastest,Card,Business
783,136,0,1,16,0,1,1,1,277,Bus,Easiest,UPI,Business
5071,263,0,0,0,0,1,2,2,67,Bus,Easiest,Card,First Class
954,426,1,0,13,2,1,2,0,226,Airline,Easiest,Card,Economy
1993,478,0,1,11,0,1,1,0,260,Bus,Easiest,UPI,Economy
264,262,1,0,0,2,0,0,0,232,Airline,Fastest,Cash,Economy
1028,159,1,0,9,0,1,1,2,276,Bus,Easiest,UPI,First Class
4890,162,1,1,21,0,0,0,1,247,Bus,Fastest,Cash,Business
9007,240,1,1,7,1,1,1,2,248,Train,Easiest,UPI,First Class
8731,303,1,0,1,1,1,2,2,99,Train,Easiest,Card,First Class
8066,316,0,0,4,2,0,1,2,28,Airline,Fastest,UPI,First Class
2425,66,0,1,20,1,0,0,1,344,Train,Fastest,Cash,Business
653,306,1,1,9,0,0,1,2,350,Bus,Fastest,UPI,First Class
6368,423,1,0,7,0,1,0,2,178,Bus,Easiest,Cash,First Class
7162,575,0,1,1,2,1,0,2,80,Airline,Easiest,Cash,First Class
4401,635,0,0,10,2,1,1,2,86,Airline,Easiest,UPI,First Class
1035,141,1,1,17,1,1,2,2,362,Train,Easiest,Card,First Class
2763,420,1,0,4,0,1,2,1,135,Bus,Easiest,Card,Business
1501,285,1,1,18,1,0,2,1,369,Train,Fastest,Card,Business
302,157,1,1,8,0,1,1,0,427,Bus,Easiest,UPI,Economy
7307,39,1,0,11,1,0,1,0,215,Train,Fastest,UPI,Economy
9134,351,0,1,5,1,1,1,1,162,Train,Easiest,UPI,Business
2184,262,0,0,19,2,0,0,0,266,Airline,Fastest,Cash,Economy
8402,480,1,0,17,2,0,0,2,153,Airline,Fastest,Cash,First Class
4344,293,0,1,17,2,0,2,0,311,Airline,Fastest,Card,Economy
7371,145,0,0,6,1,1,2,1,140,Train,Easiest,Card,Business
1269,687,1,1,4,0,1,2,1,202,Bus,Easiest,Card,Business
6239,511,1,0,5,1,0,1,0,210,Train,Fastest,UPI,Economy
518,138,0,1,16,2,1,0,1,281,Airline,Easiest,Cash,Business
2558,420,0,0,7,2,1,2,2,195,Airline,Easiest,Card,First Class
2086,570,0,1,21,2,1,1,1,236,Airline,Easiest,UPI,Business
4098,366,0,1,7,1,1,2,0,333,Train,Easiest,Card,Economy
4049,485,1,1,2,1,0,1,2,191,Train,Fastest,UPI,First Class
6962,265,0,0,13,2,0,2,1,121,Airline,Fastest,Card,Business
4800,379,1,0,2,1,1,2,0,143,Train,Easiest,Card,Economy
3345,214,1,0,5,0,1,1,2,180,Bus,Easiest,UPI,First Class
7798,133,0,0,13,0,0,0,0,114,Bus,Fastest,Cash,Economy
6458,462,1,0,12,2,0,2,1,147,Airline,Fastest,Card,Business
2050,374,1,0,23,0,0,2,1,253,Bus,Fastest,Card,Business
7468,476,1,1,22,0,0,2,2,171,Bus,Fastest,Card,First Class
8445,115,0,0,18,2,1,2,2,139,Airline,Easiest,Card,First Class
2995,550,1,0,7,1,1,1,0,289,Train,Easiest,UPI,Economy
9342,560,1,1,10,1,1,0,0,241,Train,Easiest,Cash,Economy
3551,470,1,1,3,1,1,0,0,250,Train,Easiest,Cash,Economy
4816,310,1,1,7,0,1,1,2,288,Bus,Easiest,UPI,First Class
4665,174,0,0,17,2,0,0,2,162,Airline,Fastest,Cash,First Class
751,582,0,0,15,0,1,0,1,183,Bus,Easiest,Cash,Business
7388,563,0,1,9,0,0,1,1,204,Bus,Fastest,UPI,Business
8181,299,0,0,8,2,0,1,0,185,Airline,Fastest,UPI,Economy
1318,364,0,1,8,1,0,2,2,302,Train,Fastest,Card,First Class
5257,69,1,0,22,2,1,0,2,152,Airline,Easiest,Cash,First Class
683,679,0,0,4,2,1,0,2,60,Airline,Easiest,Cash,First Class
3305,301,1,0,15,0,1,1,0,239,Bus,Easiest,UPI,Economy
8559,249,0,1,2,1,0,2,0,196,Train,Fastest,Card,Economy
735,458,1,1,20,2,0,2,1,339,Airline,Fastest,Card,Business
3050,337,0,1,21,1,1,2,1,250,Train,Easiest,Card,Business
5951,586,1,1,3,0,0,1,1,181,Bus,Fastest,UPI,Business
7060,148,0,1,10,2,0,1,2,183,Airline,Fastest,UPI,First Class
6622,161,1,1,19,1,0,0,1,318,Train,Fastest,Cash,Business
6801,92,1,1,21,1,1,1,1,273,Train,Easiest,UPI,Business
7066,438,1,0,8,1,0,1,2,208,Train,Fastest,UPI,First Class
6814,256,0,0,20,0,1,0,2,140,Bus,Easiest,Cash,First Class
8943,50,0,1,2,2,1,1,2,117,Airline,Easiest,UPI,First Class
3548,400,0,0,17,1,0,1,0,269,Train,Fastest,UPI,Economy
6225,369,1,0,17,2,0,0,0,263,Airline,Fastest,Cash,Economy
8727,134,1,1,1,0,1,1,0,161,Bus,Easiest,UPI,Economy
3868,676,0,0,8,2,0,1,2,142,Airline,Fastest,UPI,First Class
4523,116,0,0,16,2,1,0,0,200,Airline,Easiest,Cash,Economy
8975,649,0,0,23,2,1,0,2,47,Airline,Easiest,Cash,First Class
7065,554,0,1,8,1,0,0,1,203,Train,Fastest,Cash,Business
7823,415,1,1,2,0,1,2,1,105,Bus,Easiest,Card,Business
8836,548,0,1,0,1,1,1,2,89,Train,Easiest,UPI,First Class
1874,493,0,0,12,0,1,1,1,140,Bus,Easiest,UPI,Business
5546,177,0,0,17,0,0,1,2,186,Bus,Fastest,UPI,First Class
4195,115,0,1,19,1,0,0,1,317,Train,Fastest,Cash,Business
5635,184,0,1,22,2,1,0,1,219,Airline,Easiest,Cash,Business
3527,605,1,1,10,2,0,1,1,246,Airline,Fastest,UPI,Business
1434,137,1,0,12,0,0,0,2,201,Bus,Fastest,Cash,First Class
2090,200,0,1,3,0,1,1,0,218,Bus,Easiest,UPI,Economy
2391,590,1,1,0,1,0,1,1,219,Train,Fastest,UPI,Business
4541,565,1,1,18,2,0,0,1,284,Airline,Fastest,Cash,Business
6182,561,1,1,14,0,1,2,2,185,Bus,Easiest,Card,First Class
2317,198,1,0,10,1,0,0,1,286,Train,Fastest,Cash,Business
5209,222,0,0,17,1,1,0,0,263,Train,Easiest,Cash,Economy
7779,638,0,0,11,2,0,1,2,74,Airline,Fastest,UPI,First Class
4756,466,1,1,19,1,1,2,2,301,Train,Easiest,Card,First Class
3419,109,0,0,23,0,1,0,1,158,Bus,Easiest,Cash,Business
8657,631,1,1,18,2,1,2,2,211,Airline,Easiest,Card,First Class
7856,244,0,0,7,0,0,2,0,199,Bus,Fastest,Card,Economy
104,361,0,0,4,2,1,1,2,154,Airline,Easiest,UPI,First Class
7828,364,1,0,7,2,1,1,1,187,Airline,Easiest,UPI,Business
8652,354,0,0,5,2,1,2,0,91,Airline,Easiest,Card,Economy
7263,603,1,1,22,1,0,2,1,205,Train,Fastest,Card,Business
6091,507,1,1,6,2,0,1,1,215,Airline,Fastest,UPI,Business
3032,40,0,1,11,2,0,0,2,239,Airline,Fastest,Cash,First Class
6143,289,0,1,1,2,1,2,1,150,Airline,Easiest,Card,Business
6625,74,1,1,20,0,0,2,1,339,Bus,Fastest,Card,Business
8133,207,1,0,1,1,0,2,2,98,Train,Fastest,Card,First Class
2609,211,0,0,13,0,0,1,2,165,Bus,Fastest,UPI,First Class
9014,314,0,0,10,2,1,2,0,91,Airline,Easiest,Card,Economy
6100,558,0,1,13,2,0,0,0,206,Airline,Fastest,Cash,Economy
4468,115,0,1,1,1,0,2,2,169,Train,Fastest,Card,First Class
6805,207,0,1,8,2,1,0,1,206,Airline,Easiest,Cash,Business
1510,609,1,0,3,0,0,2,0,185,Bus,Fastest,Card,Economy
3141,355,0,0,0,0,1,1,0,165,Bus,Easiest,UPI,Economy
5142,687,0,0,9,0,1,2,1,122,Bus,Easiest,Card,Business
3016,315,0,1,13,0,0,1,0,274,Bus,Fastest,UPI,Economy
7302,300,0,1,11,2,1,1,2,176,Airline,Easiest,UPI,First Class
8669,490,0,0,18,1,0,2,2,147,Train,Fastest,Card,First Class
5783,691,1,0,10,2,1,0,2,136,Airline,Easiest,Cash,First Class
3552,294,0,1,8,0,0,2,2,255,Bus,Fastest,Card,First Class
7755,630,1,1,18,1,0,1,2,239,Train,Fastest,UPI,First Class
1813,674,1,0,5,1,1,1,1,204,Train,Easiest,UPI,Business
5965,343,0,1,17,0,0,1,2,238,Bus,Fastest,UPI,First Class
7578,637,1,1,15,0,1,2,1,160,Bus,Easiest,Card,Business
6672,337,0,0,16,0,1,1,1,99,Bus,Easiest,UPI,Business
6665,637,0,0,16,0,1,2,2,74,Bus,Easiest,Card,First Class
9405,172,0,1,1,0,1,0,1,93,Bus,Easiest,Cash,Business
7615,435,0,1,0,2,0,0,0,133,Airline,Fastest,Cash,Economy
3969,238,1,0,23,0,0,2,2,191,Bus,Fastest,Card,First Class
6231,35,1,0,11,0,1,2,2,153,Bus,Easiest,Card,First Class
7838,415,1,0,3,1,0,1,0,138,Train,Fastest,UPI,Economy
6651,364,1,1,19,1,0,1,1,288,Train,Fastest,UPI,Business
540,257,0,0,11,1,1,2,0,204,Train,Easiest,Card,Economy
6623,109,0,0,15,0,0,0,1,114,Bus,Fastest,Cash,Business
3047,465,0,1,9,1,1,0,1,291,Train,Easiest,Cash,Business
7009,213,0,1,21,2,0,1,0,208,Airline,Fastest,UPI,Economy
6726,42,0,1,4,2,1,2,1,181,Airline,Easiest,Card,Business
289,527,1,1,1,1,1,1,2,230,Train,Easiest,UPI,First Class
7477,544,1,1,22,1,1,0,0,209,Train,Easiest,Cash,Economy
7047,574,1,0,4,0,1,2,2,52,Bus,Easiest,Card,First Class
7554,475,0,1,9,0,0,1,1,240,Bus,Fastest,UPI,Business
6114,81,1,1,13,1,1,0,2,243,Train,Easiest,Cash,First Class
6933,47,1,1,9,2,0,2,0,346,Airline,Fastest,Card,Economy
5953,67,1,0,5,0,0,0,2,178,Bus,Fastest,Cash,First Class
4600,383,1,0,23,2,1,0,0,212,Airline,Easiest,Cash,Economy
5450,411,0,0,19,2,0,1,2,187,Airline,Fastest,UPI,First Class
5047,462,1,0,5,2,1,2,2,144,Airline,Easiest,Card,First Class
1398,473,0,0,18,1,1,2,2,205,Train,Easiest,Card,First Class
900,413,1,0,13,1,0,1,2,227,Train,Fastest,UPI,First Class
849,649,1,0,21,1,1,0,1,223,Train,Easiest,Cash,Business
2226,311,1,1,19,2,1,0,0,401,Airline,Easiest,Cash,Economy
3783,48,1,0,2,2,1,2,2,135,Airline,Easiest,Card,First Class
6993,680,1,1,15,2,0,1,1,184,Airline,Fastest,UPI,Business
5337,384,1,0,14,2,1,0,2,134,Airline,Easiest,Cash,First Class
4289,442,0,0,20,1,1,0,0,210,Train,Easiest,Cash,Economy
8776,408,1,1,10,1,1,0,0,213,Train,Easiest,Cash,Economy
5861,608,1,1,0,1,1,0,1,160,Train,Easiest,Cash,Business
8907,164,1,0,3,1,0,0,0,118,Train,Fastest,Cash,Economy
2706,440,1,1,6,1,1,1,1,282,Train,Easiest,UPI,Business
1830,678,1,1,7,1,1,1,1,342,Train,Easiest,UPI,Business
3010,439,1,0,17,1,1,2,0,282,Train,Easiest,Card,Economy
1710,422,1,1,13,0,0,2,0,328,Bus,Fastest,Card,Economy
1419,643,1,0,10,2,0,0,2,200,Airline,Fastest,Cash,First Class
7831,123,1,0,23,2,1,2,2,160,Airline,Easiest,Card,First Class
2744,498,1,0,5,1,0,1,0,218,Train,Fastest,UPI,Economy
4900,96,0,0,18,1,1,0,2,172,Train,Easiest,Cash,First Class
2997,502,0,1,5,0,1,2,0,206,Bus,Easiest,Card,Economy
212,63,1,1,12,0,1,1,2,291,Bus,Easiest,UPI,First Class
8851,54,1,1,23,0,1,1,2,192,Bus,Easiest,UPI,First Class
753,402,1,1,13,0,0,0,1,296,Bus,Fastest,Cash,Business
1931,203,1,1,21,1,0,0,1,293,Train,Fastest,Cash,Business
3542,300,0,1,20,2,0,1,2,273,Airline,Fastest,UPI,First Class
4359,380,1,1,10,1,1,2,1,266,Train,Easiest,Card,Business
685,173,0,1,0,0,1,2,1,222,Bus,Easiest,Card,Business
2693,611,1,1,22,1,1,0,2,230,Train,Easiest,Cash,First Class
2206,180,1,1,8,2,0,0,0,371,Airline,Fastest,Cash,Economy
297,295,1,1,15,2,0,1,2,303,Airline,Fastest,UPI,First Class
2653,631,1,1,12,1,0,2,1,291,Train,Fastest,Card,Business
333,96,1,0,9,0,0,0,1,347,Bus,Fastest,Cash,Business
2059,695,0,1,15,1,0,2,2,243,Train,Fastest,Card,First Class
6056,63,1,0,10,2,0,1,2,160,Airline,Fastest,UPI,First Class
8861,580,0,0,14,2,0,0,1,63,Airline,Fastest,Cash,Business
4115,263,1,0,1,2,1,2,1,132,Airline,Easiest,Card,Business
1596,224,0,0,16,1,0,0,0,236,Train,Fastest,Cash,Economy
7919,505,0,0,10,2,0,0,1,110,Airline,Fastest,Cash,Business
2007,482,0,1,6,0,0,2,1,235,Bus,Fastest,Card,Business
7141,144,1,0,18,2,1,0,1,223,Airline,Easiest,Cash,Business
6771,645,1,1,20,0,1,2,1,209,Bus,Easiest,Card,Business
5009,300,0,1,8,2,1,2,1,258,Airline,Easiest,Card,Business
1926,216,1,0,10,2,1,1,0,271,Airline,Easiest,UPI,Economy
5091,126,1,1,20,2,0,0,0,381,Airline,Fastest,Cash,Economy
3897,248,1,1,10,2,1,0,2,237,Airline,Easiest,Cash,First Class
9455,188,1,0,6,1,0,0,2,149,Train,Fastest,Cash,First Class
2674,363,1,1,23,1,0,1,1,333,Train,Fastest,UPI,Business
6175,178,1,1,23,1,1,1,1,248,Train,Easiest,UPI,Business
7068,606,1,1,0,1,0,1,1,162,Train,Fastest,UPI,Business
7585,310,0,0,6,2,1,1,1,97,Airline,Easiest,UPI,Business
487,359,1,1,10,2,0,0,2,254,Airline,Fastest,Cash,First Class
1850,106,0,0,10,2,1,2,2,181,Airline,Easiest,Card,First Class
7798,77,1,1,7,1,1,0,0,335,Train,Easiest,Cash,Economy
8912,408,1,1,3,1,0,2,0,188,Train,Fastest,Card,Economy
5417,453,0,0,18,1,0,2,0,217,Train,Fastest,Card,Economy
9055,296,1,0,4,0,1,1,1,77,Bus,Easiest,UPI,Business
3619,218,1,1,7,1,1,1,0,363,Train,Easiest,UPI,Economy
4283,648,0,0,3,2,1,1,1,45,Airline,Easiest,UPI,Business
8068,79,0,1,0,2,1,0,2,123,Airline,Easiest,Cash,First Class
8927,533,1,1,20,0,0,2,0,254,Bus,Fastest,Card,Economy
9247,145,0,0,18,1,0,0,2,144,Train,Fastest,Cash,First Class
7493,185,1,0,5,2,1,1,2,146,Airline,Easiest,UPI,First Class
7184,51,1,1,0,2,1,0,0,212,Airline,Easiest,Cash,Economy
4341,258,1,1,20,2,0,2,1,351,Airline,Fastest,Card,Business
2600,223,0,0,9,0,0,0,2,185,Bus,Fastest,Cash,First Class
2186,583,1,0,10,1,0,2,0,220,Train,Fastest,Card,Economy
3404,340,0,1,8,0,0,1,0,339,Bus,Fastest,UPI,Economy
7303,156,1,0,14,2,0,1,0,224,Airline,Fastest,UPI,Economy
7420,479,1,0,6,1,0,0,0,147,Train,Fastest,Cash,Economy
8562,154,0,0,3,1,1,2,1,66,Train,Easiest,Card,Business
6901,225,0,0,16,1,1,1,2,136,Train,Easiest,UPI,First Class
218,419,1,1,3,1,1,1,0,313,Train,Easiest,UPI,Economy
7213,697,1,0,22,0,1,1,0,151,Bus,Easiest,UPI,Economy
5396,76,0,0,5,2,0,0,2,132,Airline,Fastest,Cash,First Class
2651,173,1,0,1,2,0,2,2,155,Airline,Fastest,Card,First Class
2680,459,0,0,16,0,0,1,0,213,Bus,Fastest,UPI,Economy
2760,60,1,0,9,1,1,1,2,275,Train,Easiest,UPI,First Class
5532,59,1,0,23,0,1,0,2,193,Bus,Easiest,Cash,First Class
6277,642,0,0,3,0,1,0,0,49,Bus,Easiest,Cash,Economy
7893,505,1,1,4,2,0,1,1,153,Airline,Fastest,UPI,Business
7792,293,0,1,21,2,1,2,2,148,Airline,Easiest,Card,First Class
9459,230,0,0,16,0,0,0,2,41,Bus,Fastest,Cash,First Class
1446,127,1,1,19,0,0,0,1,385,Bus,Fastest,Cash,Business
5484,503,1,0,10,1,1,2,0,219,Train,Easiest,Card,Economy
660,424,0,0,5,0,0,2,0,223,Bus,Fastest,Card,Economy
6600,360,0,1,15,1,0,2,2,174,Train,Fastest,Card,First Class
6746,492,0,1,19,1,1,0,2,218,Train,Easiest,Cash,First Class
5627,375,0,1,10,1,1,2,0,264,Train,Easiest,Card,Economy
5709,561,1,0,11,1,0,2,0,234,Train,Fastest,Card,Economy
1920,153,1,0,11,1,1,1,2,264,Train,Easiest,UPI,First Class
1459,546,0,1,16,0,0,2,0,266,Bus,Fastest,Card,Economy
5898,568,0,0,17,1,0,2,2,160,Train,Fastest,Card,First Class
2832,413,0,0,21,0,0,2,0,143,Bus,Fastest,Card,Economy
7047,237,1,0,12,1,1,2,1,159,Train,Easiest,Card,Business
7907,509,1,0,23,1,0,0,1,128,Train,Fastest,Cash,Business
3520,657,0,0,13,0,0,1,0,133,Bus,Fastest,UPI,Economy
4072,430,0,1,12,2,0,0,1,252,Airline,Fastest,Cash,Business
4625,173,1,0,23,2,0,0,1,215,Airline,Fastest,Cash,Business
2433,312,1,0,20,0,1,2,0,303,Bus,Easiest,Card,Economy
3904,478,1,0,17,2,1,0,0,238,Airline,Easiest,Cash,Economy
5693,308,0,1,8,0,1,1,2,249,Bus,Easiest,UPI,First Class
8083,328,0,0,2,2,1,0,2,43,Airline,Easiest,Cash,First Class
8202,472,1,0,20,0,1,2,2,159,Bus,Easiest,Card,First Class
8420,366,1,1,11,0,0,0,2,187,Bus,Fastest,Cash,First Class
8055,278,1,0,18,1,1,0,2,170,Train,Easiest,Cash,First Class
9367,414,1,0,19,0,0,2,0,202,Bus,Fastest,Card,Economy
2024,274,1,1,12,2,0,1,2,294,Airline,Fastest,UPI,First Class
9493,565,0,1,20,2,1,2,0,178,Airline,Easiest,Card,Economy
3639,610,0,0,20,1,0,1,1,230,Train,Fastest,UPI,Business
4253,397,1,1,7,1,1,0,1,287,Train,Easiest,Cash,Business
7607,680,1,0,6,2,1,2,1,107,Airline,Easiest,Card,Business
2918,541,0,1,11,2,0,1,1,195,Airline,Fastest,UPI,Business
1759,122,1,1,19,1,0,1,0,424,Train,Fastest,UPI,Economy
5844,375,1,1,5,0,1,0,0,273,Bus,Easiest,Cash,Economy
3209,625,1,1,17,2,0,1,2,298,Airline,Fastest,UPI,First Class
1583,642,1,1,4,2,1,2,1,203,Airline,Easiest,Card,Business
6600,166,1,0,23,1,0,1,0,215,Train,Fastest,UPI,Economy
9078,188,1,0,15,0,0,0,0,155,Bus,Fastest,Cash,Economy
7314,693,0,0,0,1,0,0,2,5,Train,Fastest,Cash,First Class
9214,594,0,1,5,2,1,2,2,107,Airline,Easiest,Card,First Class
6442,297,1,1,13,1,1,0,1,231,Train,Easiest,Cash,Business
2303,359,0,0,3,2,1,2,1,118,Airline,Easiest,Card,Business
1817,648,0,1,22,2,0,1,1,226,Airline,Fastest,UPI,Business
7274,539,1,0,5,0,1,2,2,100,Bus,Easiest,Card,First Class
1042,385,1,0,2,2,1,0,2,150,Airline,Easiest,Cash,First Class
551,642,1,1,22,0,1,0,2,266,Bus,Easiest,Cash,First Class
7507,347,1,1,7,2,1,0,2,264,Airline,Easiest,Cash,First Class
211,654,0,1,18,0,0,2,0,334,Bus,Fastest,Card,Economy
8779,453,0,0,7,2,0,0,0,140,Airline,Fastest,Cash,Economy
2057,369,0,0,12,2,1,1,1,160,Airline,Easiest,UPI,Business
7872,171,1,0,3,1,1,0,2,79,Train,Easiest,Cash,First Class
1586,218,1,1,6,0,1,2,2,287,Bus,Easiest,Card,First Class
1436,377,1,0,16,1,0,2,0,276,Train,Fastest,Card,Economy
6213,127,0,0,16,0,0,1,1,142,Bus,Fastest,UPI,Business
5117,58,1,0,5,0,1,0,2,174,Bus,Easiest,Cash,First Class
2634,644,1,0,14,2,0,2,0,229,Airline,Fastest,Card,Economy
7392,61,0,0,9,1,0,1,2,200,Train,Fastest,UPI,First Class
1733,539,0,0,19,1,1,2,2,245,Train,Easiest,Card,First Class
6470,488,0,0,10,0,1,0,0,136,Bus,Easiest,Cash,Economy
6723,72,1,0,15,2,0,2,0,202,Airline,Fastest,Card,Economy
5351,569,1,0,9,1,0,1,0,250,Train,Fastest,UPI,Economy
6723,475,1,0,15,0,1,0,1,152,Bus,Easiest,Cash,Business
9295,525,1,1,15,1,0,2,0,219,Train,Fastest,Card,Economy
9459,585,0,1,23,0,0,0,1,124,Bus,Fastest,Cash,Business
6406,222,1,0,21,1,0,2,1,186,Train,Fastest,Card,Business
3614,131,1,0,7,2,1,0,2,239,Airline,Easiest,Cash,First Class
3435,537,0,0,1,1,0,2,0,139,Train,Fastest,Card,Economy
4038,368,0,1,7,1,1,0,0,305,Train,Easiest,Cash,Economy
2421,643,0,1,13,2,1,0,2,189,Airline,Easiest,Cash,First Class
267,455,1,1,8,0,1,1,2,324,Bus,Easiest,UPI,First Class
270,671,1,0,22,1,0,2,2,221,Train,Fastest,Card,First Class
1988,192,1,0,5,2,1,0,2,232,Airline,Easiest,Cash,First Class
4302,437,1,1,9,2,1,0,0,290,Airline,Easiest,Cash,Economy
3411,118,1,0,4,2,0,1,1,200,Airline,Fastest,UPI,Business
1891,144,0,0,12,0,0,2,0,225,Bus,Fastest,Card,Economy
7277,176,1,0,21,2,0,0,2,166,Airline,Fastest,Cash,First Class
